398
41
474
929
1245
123
1821
28
1161
614
200
654
273
1412
770
488
500
1217
119
831
44
663
539
378
2239
497
6
235
936
2483
922
1147
247
1985
2649
58
195
748
186
183
337
130
1194
709
20
630
657
484
139
743
232
474
1160
946
216
922
50
1498
180
497
65
909
504
57
1037
926
1826
1011
1335
740
304
63
528
1879
1541
1157
354
143
10
34
913
120
47
2089
1029
93
900
1072
530
422
12
33
273
887
637
535
1205
1028
1231
514
75
1532
142
797
921
1752
46
380
330
1795
1271
996
674
208
2470
80
189
67
1659
1355
351
2657
1258
41
551
340
59
305
14
449
519
32
390
176
661
2094
1686
95
794
814
324
1443
18
2733
1621
416
1070
43
1045
236
145
338
443
465
548
128
260
707
146
192
93
555
821
1876
45
1523
521
145
1665
1497
113
1684
763
171
1951
0
176
342
2383
11
697
24
134
2077
55
120
158
1194
237
1537
126
213
314
548
590
1416
2701
244
138
358
2005
921
424
50
477
792
1998
91
2536
675
123
105
411
214
294
2238
167
97
1469
309
634
164
91
738
1313
1264
940
38
2296
208
956
1850
217
658
1026
165
958
1102
1097
2949
129
211
623
1923
1635
753
2071
145
454
181
417
1071
61
233
263
279
81
198
92
68
2730
330
61
790
2437
1051
954
305
4
1573
319
142
1987
731
44
392
782
1013
451
102
564
1578
11
1726
1310
503
345
1213
2017
36
1806
600
1080
309
49
1
11
342
53
9
1398
116
136
8
143
251
495
528
402
398
548
705
52
856
2158
1378
2708
975
1175
92
2131
1123
277
1152
844
767
491
12
266
73
35
190
188
40
66
1043
2152
1969
181
243
362
632
135
803
63
1029
1296
1473
861
826
315
94
442
788
647
1099
404
1846
312
1959
903
1351
74
1011
202
2076
943
1650
89
620
359
63
1671
60
193
756
103
463
486
1845
2946
272
782
367
500
1465
83
37
63
927
782
759
653
138
1161
928
2058
573
144
18
289
743
1406
1399
1098
1189
499
202
964
864
75
253
248
788
476
1202
827
1048
48
157
925
581
1682
746
52
33
34
778
299
588
164
568
529
732
1117
26
798
2031
212
666
921
10
462
1638
1810
7
927
4
828
1994
651
1984
680
1281
1014
52
50
714
2168
109
369
1496
1024
576
584
275
763
925
836
18
39
298
1528
393
701
273
423
339
1343
392
1117
1076
880
3136
589
1523
256
1972
426
572
1858
12
1121
372
3504
893
1113
133
742
536
533
2315
581
1119
44
1153
391
74
716
627
1074
602
1219
16
594
1686
1516
636
326
994
916
358
1266
413
49
1066
281
645
374
891
265
1656
629
999
54
466
119
1393
644
615
568
80
582
341
1221
44
1468
2278
645
208
83
541
563
57
1329
168
349
775
183
318
523
1548
2058
543
132
352
9
497
636
474
1424
386
350
776
847
2422
111
1684
513
14
2116
374
225
200
1019
779
317
1126
96
584
632
790
2201
1145
490
354
485
112
74
2321
63
1304
1227
2589
7
999
403
123
388
1134
368
378
606
61
605
674
1674
130
1145
1042
2420
370
841
297
48
552
450
193
137
318
1075
546
66
2606
2147
248
760
303
146
502
48
875
437
131
250
196
764
274
474
789
314
496
61
825
567
82
293
5
1822
1030
1780
975
1821
2412
51
1268
313
1568
94
902
796
737
425
1103
507
1227
1263
220
252
275
1217
290
2688
35
30
2050
33
1584
1716
988
2137
1428
198
1403
730
72
14
590
455
39
422
223
1333
714
233
543
229
1472
8
647
2730
495
1211
538
108
354
748
1
1472
252
343
423
234
225
863
88
340
642
755
1169
759
505
458
747
1650
409
1532
57
958
280
1401
1604
1163
2375
108
1426
543
104
70
556
977
0
374
439
250
38
86
0
441
824
7
325
273
260
732
16
1420
36
2009
363
109
500
832
224
0
536
1121
653
835
53
968
1138
349
918
359
898
834
1114
245
952
803
1369
608
60
344
57
953
296
79
341
784
428
310
414
838
537
145
475
147
106
1754
2232
9
190
640
1790
2118
52
61
21
2352
163
724
669
343
1583
49
718
1708
684
371
1023
1992
204
397
512
839
355
682
2086
2120
36
1124
682
1201
146
640
1691
429
90
1243
268
533
91
78
67
1019
551
103
234
177
985
374
56
1086
436
1161
993
654
326
882
1687
97
32
534
357
708
1253
250
563
64
379
1665
64
179
719
72
1482
400
1022
1535
211
316
287
471
920
106
9
2307
483
1584
14
699
17
657
2577
669
188
47
1228
1324
710
16
1221
402
480
746
918
664
368
229
85
903
370
1587
457
660
491
233
468
640
1930
1085
448
43
18
902
738
927
0
2080
1579
2983
230
164
105
73
21
996
125
188
2220
841
599
93
1020
507
562
658
553
1284
1231
113
2954
1100
120
1084
344
446
414
68
330
309
294
544
400
346
502
64
84
1652
907
377
236
298
1248
1085
158
413
1490
1553
275
741
100
220
86
1028
36
559
447
285
796
1915
378
104
401
1087
262
1714
850
36
598
